duration,protocol_type,service,flag,src_bytes,dst_bytes,hot,logged_in,count,srv_count,rerror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_same_src_port_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate
0,1,47,9,52,52,0,0,511,511,0,10,0,255,255,10,8,0,0
0,0,34,1,0,0,0,0,195,5,10,0,1,255,5,0,0,10,10
0,0,21,9,239,60632,0,1,5,5,0,10,0,87,255,10,0,0,0
0,0,21,9,207,386,0,1,12,14,0,10,0,255,255,10,0,0,0
0,0,47,1,0,0,0,0,123,17,10,1,1,255,17,1,0,10,10
0,0,21,9,180,4443,0,1,1,11,0,10,0,94,255,10,0,0,0
0,0,21,9,339,396,0,1,11,11,0,10,0,255,255,10,0,0,0
0,0,52,9,642,331,0,1,1,1,0,10,0,111,140,4,0,0,0
0,1,47,9,55,52,0,0,511,511,0,10,0,255,255,10,10,0,0
0,0,47,1,0,0,0,0,341,1,8,0,10,255,1,0,0,8,10
0,0,21,9,341,2315,0,1,29,32,0,10,0,255,255,10,0,0,0
0,1,47,9,49,0,0,0,1,1,0,10,0,255,255,10,0,0,0
0,1,9,9,42,42,0,0,8,12,0,10,0,255,251,10,0,0,0
0,0,47,1,0,0,0,0,246,9,10,0,1,255,9,0,0,10,10
0,0,21,9,54540,8314,2,1,5,37,0,10,0,255,255,10,0,0,0
0,1,47,9,105,0,0,0,1,1,0,10,0,255,253,10,0,0,0
0,0,21,9,285,1892,0,1,7,7,0,10,0,255,255,10,0,0,0
0,0,47,1,0,0,0,0,141,19,10,1,1,255,19,1,0,10,10
0,0,58,9,123,174,0,0,2,2,0,10,0,255,255,10,0,0,0
4,0,45,9,32,93,0,1,1,1,0,10,0,255,151,6,0,1,0
0,0,47,1,0,0,0,0,216,3,10,0,1,188,3,0,0,10,10
0,0,21,9,78202,1203,0,1,4,15,0,10,0,255,255,10,0,0,0
0,0,21,9,271,5182,0,1,15,16,0,10,0,255,255,10,0,0,0
8213,0,58,9,0,15,0,0,1,1,0,10,0,255,8,0,0,8,0
0,0,47,5,0,0,0,0,103,4,0,0,1,255,4,0,0,0,0
0,0,58,8,0,44,0,0,1,1,0,10,0,255,132,5,0,0,0
12931,0,58,9,1164,160726,0,1,1,1,0,10,0,29,5,2,0,0,0
0,1,9,9,46,74,0,0,160,160,0,10,0,255,255,10,0,0,0
0,0,47,1,0,0,0,0,282,2,10,0,1,255,2,0,0,10,10
0,0,52,9,1107,331,0,1,1,1,0,10,0,20,178,9,0,0,0
0,0,17,9,4539,0,0,0,19,18,0,10,1,84,86,6,6,0,0
20,0,16,9,241,769,4,1,1,1,0,10,0,171,73,4,0,0,0
7971,0,58,9,0,44,0,0,1,2,0,10,0,255,107,4,0,0,0
0,0,21,9,223,8619,0,1,5,7,0,10,0,48,255,10,0,0,0
0,0,47,1,0,0,0,0,270,5,10,0,1,255,5,0,0,10,10
0,0,42,1,0,0,0,0,432,1,10,0,10,255,1,0,0,10,10
0,0,21,9,205,2120,0,1,7,14,0,10,0,255,255,10,0,0,0
0,0,21,9,310,1656,0,1,29,29,0,10,0,29,255,10,0,0,0
0,2,12,9,1032,0,0,0,34,34,0,10,0,255,255,10,10,0,0
0,0,21,9,221,1674,0,1,12,37,0,10,0,255,255,10,0,0,0
0,0,21,9,234,1905,0,1,4,4,0,10,0,34,255,10,0,0,0
0,1,47,9,56,57,0,0,510,510,0,10,0,255,255,10,10,0,0
0,0,47,5,0,0,0,0,136,4,0,0,1,255,4,0,0,0,0
0,0,21,9,315,773,0,1,32,32,0,10,0,255,255,10,0,0,0
0,0,45,9,30,217,0,1,1,1,0,10,0,255,2,0,0,0,0
0,0,21,1,0,0,0,0,256,19,10,1,1,255,19,1,0,10,10
0,0,21,9,358,490,0,1,29,36,0,10,0,30,255,10,0,0,0
0,0,44,1,0,0,0,0,254,5,10,0,1,255,5,0,0,10,10
0,0,21,9,220,770,0,1,14,24,0,10,0,255,255,10,0,0,0
0,1,47,9,105,0,0,0,1,1,0,10,0,255,251,10,0,0,0
7646,0,58,9,0,44,0,0,1,1,0,10,0,255,164,6,0,1,1
0,0,47,5,0,0,0,0,137,8,0,1,1,255,8,0,0,0,0
0,0,21,9,245,2454,0,1,9,15,0,10,0,255,255,10,0,0,0
0,0,58,5,0,0,0,0,120,120,0,10,0,255,218,8,0,0,0
0,1,47,9,54,54,0,0,511,511,0,10,0,255,255,10,8,0,0
0,0,42,1,0,0,0,0,511,1,9,0,10,255,1,0,0,9,10
0,0,21,9,268,1014,0,1,4,4,0,10,0,255,255,10,0,0,0
0,0,21,9,324,13335,0,1,20,29,0,10,0,20,255,10,0,0,0
0,0,21,9,54540,8314,2,1,5,5,0,10,0,255,255,10,0,0,0
0,0,69,1,0,0,0,0,250,9,10,0,1,255,9,0,0,10,10
1,0,52,9,2599,293,0,1,2,3,0,10,0,255,247,10,0,0,0
0,0,52,9,1176,368,0,1,1,1,0,10,0,128,167,6,0,0,0
0,0,23,5,0,0,0,0,118,2,0,0,1,255,2,0,0,0,0
0,0,21,9,222,827,0,1,7,7,0,10,0,38,255,10,0,0,0
0,0,21,9,252,5354,0,1,5,5,0,10,0,43,255,10,0,0,0
0,0,47,1,0,0,0,0,103,9,10,1,1,255,9,0,0,10,10
0,0,21,9,236,3222,0,1,3,4,0,10,0,255,211,8,0,1,0
0,0,17,9,868,0,0,0,1,1,0,10,0,1,23,10,10,0,0
1,0,45,2,0,36,0,1,2,9,10,5,10,255,41,2,0,6,10
0,0,42,4,0,0,0,0,1,1,10,10,0,255,1,0,2,2,10
0,0,47,1,0,0,0,0,224,2,10,0,1,255,2,0,0,10,10
0,1,42,9,23,0,0,0,1,1,0,10,0,255,1,0,0,0,0
0,0,15,2,0,0,0,0,196,9,10,0,1,255,9,0,0,10,10
0,0,21,9,221,310,0,1,6,6,0,10,0,168,255,10,0,0,0
1,0,52,9,2599,293,0,1,3,3,0,10,0,255,188,7,0,2,0
0,1,47,9,28,0,0,0,80,80,0,10,0,255,80,3,3,0,0
0,0,45,5,0,0,0,0,1,3,0,10,0,45,64,3,0,0,8
0,0,21,9,334,55417,0,1,1,1,0,10,0,90,255,10,0,0,0
0,0,21,9,239,2049,0,1,2,2,0,10,0,255,255,10,0,0,0
0,0,42,5,0,0,0,0,477,1,10,0,10,255,1,0,0,10,0
0,2,11,9,40008,0,0,0,3,3,0,10,0,142,145,2,2,0,0
4,0,45,9,28,93,0,1,1,1,0,10,0,255,224,9,0,0,0
0,0,21,9,222,1680,0,1,4,4,0,10,0,255,255,10,0,0,0
0,0,21,9,206,601,0,1,9,9,0,10,0,158,255,10,0,0,0
0,0,21,9,286,5989,0,1,6,6,0,10,0,6,251,10,2,0,0
0,0,21,9,272,404,0,1,8,9,0,10,0,41,255,10,0,0,0
0,2,12,9,1032,0,0,0,156,156,0,10,0,255,254,10,10,0,0
0,0,21,9,211,740,0,1,3,3,0,10,0,3,255,10,3,0,0
0,0,52,9,0,83,0,1,1,1,0,10,0,18,103,4,1,0,0
0,0,21,9,260,32017,0,1,1,1,0,10,0,48,255,10,0,0,0
0,1,47,9,105,147,0,0,1,1,0,10,0,255,248,10,0,0,0
0,0,69,5,0,0,0,0,167,12,0,1,1,255,12,0,0,0,0
0,0,58,9,119,188,0,0,2,2,0,10,0,255,33,1,0,0,0
804,0,21,4,21184,0,0,1,50,50,10,10,0,255,253,10,0,7,7
0,0,47,1,0,0,0,0,210,3,10,0,1,255,3,0,0,10,10
0,1,47,9,1,0,0,0,32,11,0,3,1,255,11,0,10,0,0
0,1,9,9,43,43,0,0,49,49,0,10,0,255,255,10,0,0,0
0,0,21,9,218,9432,0,1,19,19,0,10,0,65,250,10,0,0,0
0,0,42,1,0,0,0,0,509,1,10,0,10,255,1,0,0,10,10
0,0,47,10,0,0,0,0,1,1,0,10,0,192,1,0,10,0,0
0,0,55,1,0,0,0,0,4,1,8,2,10,148,52,2,0,9,10
7590,0,58,9,0,44,0,0,1,1,0,10,0,255,176,7,0,0,0
0,0,21,9,209,2827,0,1,28,30,0,10,0,76,255,10,0,0,0
0,0,25,5,0,0,0,0,181,4,0,0,1,255,4,0,0,0,0
0,0,21,9,283,11422,0,1,9,9,0,10,0,34,255,10,0,0,0
0,0,21,9,198,5989,0,1,9,9,0,10,0,9,253,10,1,0,0
0,0,47,1,0,0,0,0,102,19,10,2,1,255,19,1,0,10,10
0,0,42,1,0,0,0,0,508,1,10,0,10,255,1,0,0,10,10
0,0,21,9,483,6839,0,1,2,2,0,10,0,255,255,10,0,0,0
0,0,21,9,314,1885,0,1,4,10,0,10,0,48,242,10,0,0,0
0,0,21,9,317,303,0,1,21,21,0,10,0,21,255,10,0,0,0
0,1,47,9,53,53,0,0,286,286,0,10,0,255,255,10,9,0,0
0,0,47,1,0,0,0,0,254,12,10,0,1,255,12,0,0,10,10
0,0,42,1,0,0,0,0,2,1,5,5,10,255,32,1,0,1,8
7,0,45,9,30,93,0,1,1,1,0,10,0,255,246,10,0,0,0
0,0,21,9,54540,8314,2,1,3,13,0,10,0,255,255,10,0,0,0
0,0,21,9,315,11915,0,1,16,16,0,10,0,255,255,10,0,0,0
0,0,21,9,310,1934,0,1,3,8,0,10,0,6,255,10,2,0,0
3,0,47,4,0,0,0,0,143,2,10,0,6,150,2,0,10,10,10
0,1,47,9,54,53,0,0,511,511,0,10,0,255,255,10,10,0,0
7290,0,58,9,0,44,0,0,1,1,0,10,0,255,229,9,0,1,0
0,0,21,9,341,342,0,1,2,4,0,10,0,255,255,10,0,0,0
0,0,21,9,356,4048,0,1,1,1,0,10,0,34,255,10,0,0,0
280,0,17,9,283618,0,0,0,1,1,0,10,0,3,15,10,10,0,0
2,0,58,9,24,109,0,0,3,6,7,7,7,45,85,3,0,9,7
0,0,21,9,207,638,0,1,14,14,0,10,0,255,255,10,0,0,0
0,0,47,5,0,0,0,0,299,19,0,1,1,255,19,1,0,0,0
0,1,47,9,1,1,0,0,105,1,0,0,10,255,1,0,10,0,0
8027,0,58,9,0,44,0,0,1,1,0,10,0,255,98,4,0,0,0
0,0,21,9,320,270,0,1,9,11,0,10,0,255,151,6,0,4,0
0,0,21,4,54540,8314,2,1,6,6,2,10,0,255,229,9,0,0,0
0,1,9,9,44,126,0,0,106,177,0,10,0,255,254,10,0,0,0
0,0,21,9,304,3441,0,1,22,22,0,10,0,22,255,10,0,0,0
0,0,21,9,340,247,0,1,1,9,0,10,0,19,255,10,0,0,0
0,0,55,2,0,0,0,0,234,4,10,0,1,255,4,0,0,10,10
0,0,45,5,0,0,0,0,1,3,0,10,0,63,85,3,0,0,0
0,0,7,2,0,0,0,0,202,1,10,0,1,255,1,0,0,10,10
0,1,42,9,1,1,0,0,29,2,0,1,3,255,2,0,9,1,0
0,2,11,9,20,0,0,0,1,42,0,10,0,1,42,10,10,0,0
0,1,9,9,43,83,0,0,172,172,0,10,0,255,255,10,0,0,0
0,0,3,5,0,0,0,0,53,5,0,1,2,255,5,0,0,0,0
0,1,9,9,44,112,0,0,3,5,0,10,0,255,225,9,0,0,0
0,2,63,9,36,0,0,0,1,1,0,10,0,138,37,3,3,0,0
0,0,47,5,0,0,0,0,150,20,0,1,1,255,20,1,0,0,0
7566,0,58,9,0,44,0,0,1,1,0,10,0,255,166,6,0,3,0
0,0,25,1,0,0,0,0,217,17,10,1,1,255,17,1,0,10,10
0,0,21,9,54540,8314,2,1,5,10,0,10,0,255,242,10,0,1,1
0,2,12,9,1032,0,0,0,442,442,0,10,0,255,255,10,10,0,0
0,0,21,9,272,1379,0,1,24,31,0,10,0,186,255,10,0,0,0
0,0,58,9,123,174,0,0,2,2,0,10,0,255,49,2,0,0,0
0,0,47,1,0,0,0,0,101,18,10,2,1,255,18,1,0,10,10
0,1,47,9,105,147,0,0,1,1,0,10,0,237,235,10,0,0,0
0,0,21,9,321,4405,0,1,9,10,0,10,0,13,255,10,1,0,0
0,0,21,9,0,1452,0,0,4,10,0,10,0,253,255,10,0,0,0
1,0,58,9,6,54,0,0,4,5,5,5,8,255,83,3,0,3,5
0,1,47,9,47,0,0,0,1,1,0,10,0,255,255,10,0,0,0
0,2,12,9,1032,0,0,0,174,174,0,10,0,255,254,10,10,0,0
0,2,12,9,1008,0,0,0,206,206,0,10,0,255,255,10,10,0,0
0,2,11,9,8,0,0,0,1,34,0,10,0,2,51,10,10,0,0
2057,0,21,4,72564,0,0,1,11,11,10,10,0,255,243,10,0,4,4
0,0,21,9,279,705,0,1,2,4,0,10,0,152,255,10,0,0,0
0,0,47,1,0,0,0,0,252,11,10,0,1,255,11,0,0,10,10
0,0,34,1,0,0,0,0,213,18,10,1,1,255,18,1,0,10,10
0,0,17,9,768,0,0,0,9,10,0,10,0,82,37,4,4,0,0
0,0,21,9,264,2482,0,1,3,3,0,10,0,49,255,10,0,0,0
0,0,1,9,13,38,0,0,1,1,0,10,0,142,3,0,0,0,0
280,0,17,9,283618,0,0,0,2,2,0,10,0,4,14,10,10,0,0
0,1,42,9,1,1,0,0,85,1,0,0,10,255,1,0,10,0,0
0,0,47,5,0,0,0,0,41,2,0,0,2,255,2,0,0,0,0
0,0,21,9,222,1420,0,1,11,11,0,10,0,72,255,10,0,0,0
5,0,45,9,26,93,0,1,1,1,0,10,0,148,131,9,0,1,0
2,0,52,9,1397,338,0,1,1,3,0,10,0,193,122,6,0,0,0
0,0,47,4,0,0,0,0,1,1,10,10,0,255,1,0,8,8,10
1,0,52,9,2599,293,0,1,3,2,3,7,7,255,26,1,0,9,0
0,0,21,5,0,0,0,0,11,11,0,10,0,255,244,10,0,6,6
0,0,17,9,252,0,0,0,2,2,0,10,0,65,7,1,1,0,0
288,0,16,9,160,597,2,1,1,1,0,10,0,101,6,1,0,6,2
0,0,47,1,0,0,0,0,113,2,10,0,1,255,2,0,0,10,10
0,0,21,9,241,197,0,1,1,1,0,10,0,1,123,10,10,0,0
0,0,21,9,236,15399,0,1,2,4,0,10,0,255,255,10,0,0,0
0,1,9,9,44,134,0,0,83,163,0,10,0,255,255,10,0,0,0
0,0,21,9,247,12932,0,1,9,10,0,10,0,255,255,10,0,0,0
0,0,21,9,343,1202,0,1,1,1,0,10,0,196,255,10,0,0,0
0,0,16,2,0,0,0,0,111,6,10,0,1,255,6,0,0,10,10
0,0,21,9,293,311,0,1,2,3,0,10,0,9,255,10,1,0,0
0,0,21,9,261,4577,0,1,14,14,0,10,0,255,255,10,0,0,0
0,0,21,9,351,699,0,1,36,36,0,10,0,255,255,10,0,0,0
4,0,45,9,32,93,0,1,1,1,0,10,0,255,137,5,0,2,0
8,0,52,9,4255,367,0,1,1,1,0,10,0,143,152,8,0,0,0
0,0,47,1,0,0,0,0,246,11,10,0,1,255,11,0,0,10,10
0,1,47,9,1,1,0,0,57,1,0,0,10,255,1,0,10,0,0
0,0,21,9,245,453,0,1,3,3,0,10,0,255,255,10,0,0,0
0,0,21,9,205,255,0,1,12,16,0,10,0,255,255,10,0,0,0
0,0,47,1,0,0,0,0,260,18,10,1,1,255,18,1,0,10,10
841,0,21,4,60884,0,0,1,73,73,10,10,0,255,253,10,0,4,4
0,0,21,9,173,12382,0,1,1,18,0,10,0,162,162,10,0,0,0
0,0,21,9,245,7242,0,1,7,7,0,10,0,24,255,10,0,0,0
0,1,47,9,54,51,0,0,509,509,0,10,0,255,255,10,9,0,0
0,0,21,9,256,31903,0,1,3,3,0,10,0,120,255,10,0,0,0
0,0,47,1,0,0,0,0,165,5,10,0,1,255,5,0,0,10,10
0,0,21,9,193,1478,0,1,1,1,0,10,0,223,220,10,0,0,0
0,0,17,9,687,0,0,0,1,1,0,10,0,212,10,0,0,0,0
0,0,21,9,344,7177,0,1,5,5,0,10,0,255,255,10,0,0,0
0,0,21,9,238,17,0,1,1,9,0,10,0,1,255,10,10,0,0
0,0,32,5,0,0,0,0,38,4,0,1,2,255,4,0,0,0,0
0,2,12,9,1008,0,0,0,283,283,0,10,0,255,255,10,10,0,0
0,0,45,2,0,36,0,1,3,4,10,3,10,255,26,1,0,4,10
0,0,47,5,0,0,0,0,144,18,0,1,1,255,18,1,0,0,0
0,0,21,9,237,807,0,1,18,18,0,10,0,255,255,10,0,0,0
0,1,9,9,42,42,0,0,3,4,0,10,0,255,251,10,0,0,0
0,2,12,9,508,0,0,0,511,511,0,10,0,177,54,3,3,6,0
0,1,47,9,1,0,0,0,143,9,0,1,7,255,9,0,10,0,0
0,0,21,9,257,5320,0,1,15,15,0,10,0,255,255,10,0,0,0
0,0,21,9,239,3222,0,1,6,6,0,10,0,255,7,0,0,0,0
0,0,21,6,220,29200,0,1,2,2,0,10,0,20,251,10,0,0,0
0,0,21,9,208,567,0,1,10,10,0,10,0,34,217,10,0,0,0
0,1,47,9,105,147,0,0,1,1,0,10,0,43,42,10,0,0,0
0,0,21,9,327,10931,0,1,19,20,0,10,0,255,255,10,0,0,0
0,2,12,9,1008,0,0,0,146,146,0,10,0,255,255,10,10,0,0
0,0,21,9,225,670,0,1,10,25,0,10,0,163,255,10,0,0,0
0,0,21,9,234,2547,0,1,11,13,0,10,0,126,255,10,0,0,0
0,0,21,9,319,327,0,1,1,8,0,10,0,26,249,10,0,0,0
0,2,12,9,1008,0,0,0,35,35,0,10,0,255,255,10,10,0,0
0,0,21,9,334,276,0,1,3,3,0,10,0,255,245,10,0,0,0
902,0,21,4,56504,0,0,1,61,61,10,10,0,255,255,10,0,2,2
0,0,65,1,0,0,0,0,291,9,10,0,0,255,9,0,0,10,10
0,0,17,9,12,0,0,0,1,1,0,10,0,7,25,10,10,0,0
0,0,21,9,245,2090,0,1,11,11,0,10,0,255,255,10,0,0,0
0,0,58,9,121,174,0,0,1,1,0,10,0,255,112,4,0,0,0
0,0,16,9,26,157,0,0,1,1,0,10,0,255,129,5,0,0,0
0,0,47,1,0,0,0,0,222,19,10,1,1,255,19,1,0,10,10
0,1,47,9,46,0,0,0,6,6,0,10,0,255,255,10,0,0,0
0,2,12,9,520,0,0,0,511,511,0,10,0,200,200,10,10,0,0
0,0,42,1,0,0,0,0,2,1,5,5,10,255,2,0,0,0,10
0,0,21,9,321,1939,0,1,4,4,0,10,0,22,255,10,0,0,0
2066,0,21,4,56504,0,0,1,8,8,10,10,0,255,244,10,0,5,5
0,1,47,9,1,0,0,0,72,3,0,0,8,255,3,0,10,0,0
0,1,9,9,44,115,0,0,1,4,0,10,0,255,236,9,0,0,0
0,0,52,9,135,242,0,1,1,1,0,10,0,9,7,8,1,0,0
0,0,47,5,0,0,0,0,237,4,0,0,1,255,4,0,0,0,0
54451,0,58,9,89,3178,0,1,1,1,0,10,0,47,12,2,0,0,0
0,0,47,1,0,0,0,0,13,1,10,1,5,16,1,1,8,8,10
1,0,52,9,2599,293,0,1,3,3,0,10,0,255,204,8,0,2,0
0,0,47,5,0,0,0,0,253,6,0,0,1,255,6,0,0,0,0
0,0,21,9,209,1253,0,1,12,14,0,10,0,255,255,10,0,0,0
0,0,21,5,0,0,0,0,129,129,0,10,0,255,255,10,0,2,2
0,0,47,1,0,0,0,0,208,11,10,0,1,255,11,0,0,10,10
0,0,21,9,271,2633,0,1,2,3,0,10,0,79,255,10,0,0,0
0,0,58,5,0,0,0,0,42,42,0,10,0,115,51,4,0,0,0
0,0,21,9,303,242,0,1,1,11,0,10,0,1,255,10,10,0,0
0,1,47,9,105,146,0,0,1,1,0,10,0,169,168,10,0,0,0
0,2,12,9,520,0,0,0,98,98,0,10,0,255,255,10,10,0,0
0,0,47,1,0,0,0,0,258,17,10,1,1,255,17,1,0,10,10
0,0,47,1,0,0,0,0,108,13,10,1,1,255,13,0,0,10,10
4,0,45,9,32,93,0,1,1,1,0,10,0,103,88,8,0,1,0
0,0,47,5,0,0,0,0,220,6,0,0,1,255,6,0,0,0,0
0,0,52,9,1620,331,0,1,1,3,0,10,0,158,147,8,0,0,0
0,0,47,10,0,0,0,0,1,1,0,10,0,168,1,0,10,0,0
0,0,21,9,54540,8314,2,1,4,4,0,10,0,255,249,10,0,1,1
0,0,21,9,202,1320,0,1,37,37,0,10,0,50,255,10,0,0,0
0,0,21,9,54540,8314,2,1,4,4,2,10,0,255,229,9,0,0,0
0,0,21,9,241,775,0,1,7,7,0,10,0,255,255,10,0,0,0
0,0,47,1,0,0,0,0,273,7,10,0,0,255,7,0,0,10,10
0,0,21,9,259,2169,0,1,1,1,0,10,0,255,229,9,0,1,0
0,0,17,9,12,0,0,0,1,1,0,10,0,14,21,9,9,0,0
0,0,18,1,0,0,0,0,243,6,10,0,1,255,6,0,0,10,10
0,0,58,8,0,44,0,0,1,1,0,10,0,255,101,4,0,5,0
0,0,58,9,122,174,0,0,1,1,0,10,0,255,25,1,0,0,0
0,1,9,9,44,44,0,0,64,144,0,10,0,255,255,10,0,0,0
0,0,47,1,0,0,0,0,132,5,10,0,1,255,5,0,0,10,10
0,0,21,1,0,0,0,0,3,1,10,3,7,255,54,2,0,10,10
7400,0,58,9,0,44,0,0,1,1,0,10,0,255,224,9,0,1,1
0,0,47,1,0,0,0,0,208,7,10,0,1,255,7,0,0,10,10
0,0,58,9,120,174,0,0,1,1,0,10,0,255,115,4,0,0,0
0,0,21,9,211,73588,0,1,3,3,0,10,0,48,255,10,0,0,0
898,0,21,4,56504,0,0,1,22,22,10,10,0,255,255,10,0,5,5
0,0,21,9,287,678,0,1,28,28,0,10,0,28,255,10,0,0,0
0,0,47,5,0,0,0,0,148,2,0,0,1,255,2,0,0,0,0
0,0,58,9,124,174,0,0,1,1,0,10,0,255,2,0,0,0,0
0,0,14,2,0,0,0,0,115,2,10,0,1,255,2,0,0,10,10
0,0,21,9,361,1135,0,1,10,13,0,10,0,255,255,10,0,0,0
0,0,47,1,0,0,0,0,248,20,10,1,1,255,20,1,0,10,10
0,1,47,9,56,56,0,0,511,511,0,10,0,255,255,10,10,0,0
0,2,11,9,20,0,0,0,1,55,0,10,0,1,101,10,10,0,0
4,0,45,9,28,93,0,1,1,1,0,10,0,211,192,9,0,0,0
0,0,21,5,0,0,0,0,115,115,0,10,0,255,255,10,0,3,3
0,0,42,1,0,0,0,0,493,1,9,0,10,255,1,0,0,9,10
0,1,47,9,1,0,0,0,51,6,0,1,6,255,9,0,3,6,0
0,0,47,5,0,0,0,0,230,19,0,1,0,255,19,1,0,0,0
0,2,11,9,18,0,0,0,1,1,0,10,0,1,253,10,10,0,0
0,0,21,9,231,5322,0,1,15,15,0,10,0,32,255,10,0,0,0
0,0,21,9,150,14988,0,1,1,1,0,10,0,53,255,10,0,0,0
0,0,31,1,0,0,0,0,249,17,10,1,1,255,17,1,0,10,10
0,0,55,1,0,0,0,0,1,5,10,10,0,199,53,2,0,9,10
0,0,21,9,326,935,0,1,7,20,0,10,0,7,255,10,1,0,0
1,0,52,9,924,279,0,1,1,2,0,10,0,255,170,7,0,0,0
0,0,21,9,303,1850,0,1,3,4,0,10,0,255,255,10,0,0,0
0,0,21,9,318,21595,0,1,1,6,0,10,0,2,255,10,5,0,0
5,0,25,9,0,0,0,0,2,1,5,5,10,187,51,2,0,2,3
282,0,16,9,163,599,2,1,1,1,0,10,0,255,5,0,0,2,0
0,0,21,9,298,2361,0,1,6,8,0,10,0,30,255,10,0,0,0
0,0,21,9,268,4740,0,1,1,1,0,10,0,255,239,9,0,0,0
0,0,21,9,260,9531,0,1,1,3,0,10,0,119,247,10,0,0,0
4,0,45,9,30,93,0,1,1,1,0,10,0,255,231,9,0,0,0
0,0,16,9,26,157,0,0,1,1,0,10,0,131,61,5,0,0,0
0,0,21,9,224,356,0,1,1,15,0,10,0,2,255,10,5,0,0
0,0,21,9,225,1341,0,1,11,11,0,10,0,255,255,10,0,0,0
21,0,16,9,210,751,4,1,1,1,0,10,0,140,16,1,0,0,0
0,0,47,2,0,0,0,0,260,20,10,1,1,255,20,1,0,10,10
0,0,47,5,0,0,0,0,290,13,0,0,1,255,13,0,0,0,0
0,0,21,9,275,5223,0,1,1,1,0,10,0,22,255,10,0,0,0
0,0,21,9,323,541,0,1,1,4,0,10,0,9,255,10,1,0,0
4,0,45,9,32,93,0,1,2,1,0,5,10,255,136,5,0,2,0
0,1,42,9,1,1,0,0,145,1,0,0,10,255,1,0,10,0,0
0,0,17,9,61298,0,0,0,8,8,0,10,0,94,45,2,2,7,0
0,1,47,9,1,0,0,0,65,2,0,0,9,255,2,0,10,0,0
0,0,52,9,1631,331,0,1,1,2,0,10,0,172,65,4,0,0,0
0,0,21,9,212,1795,0,1,4,4,0,10,0,21,255,10,0,0,0
0,1,47,9,53,54,0,0,508,508,0,10,0,255,255,10,8,0,0
7256,0,58,9,0,44,0,0,1,1,0,10,0,255,248,10,0,0,0
0,0,21,9,240,4926,0,1,11,11,0,10,0,37,255,10,0,0,0
8185,0,58,9,0,15,0,0,1,1,0,10,0,255,15,1,0,8,0
0,1,9,9,32,0,0,0,1,6,0,10,0,129,59,2,2,0,0
0,0,21,9,193,2393,0,1,9,12,0,10,0,255,255,10,0,0,0
0,0,47,5,0,0,0,0,189,14,0,1,1,255,14,0,0,0,0
0,2,12,9,508,0,0,0,182,182,0,10,0,255,255,10,10,0,0
0,2,12,9,1480,0,0,0,1,3,0,10,0,1,7,10,10,0,0
0,1,47,9,46,46,0,0,2,2,0,10,0,255,254,10,0,0,0
895,0,21,4,57184,1,0,1,23,23,8,10,0,255,255,10,0,6,6
0,0,58,2,0,0,0,0,226,12,10,0,1,255,12,0,0,10,10
0,0,21,9,220,3313,0,1,6,14,0,10,0,255,255,10,0,0,0
0,0,42,1,0,0,0,0,472,1,9,0,10,255,1,0,0,8,10
0,0,21,9,298,2445,0,1,5,34,0,10,0,255,255,10,0,0,0
0,2,12,9,1032,0,0,0,510,510,0,10,0,255,223,9,9,0,0
0,0,21,9,235,1380,0,1,3,3,0,10,0,255,234,9,0,0,0
0,0,21,9,361,1241,0,1,25,25,0,10,0,82,224,10,0,0,0
0,0,21,9,243,345,0,1,25,26,0,10,0,107,255,10,0,0,0
4,0,45,9,26,93,0,1,1,1,0,10,0,255,227,9,0,1,0
0,0,47,5,0,0,0,0,108,8,0,1,1,255,8,0,0,0,0
0,0,15,9,10,283,0,0,1,1,0,10,0,255,2,0,0,8,0
0,0,32,2,0,0,0,0,101,9,10,1,1,255,9,0,0,10,10
0,1,9,9,44,69,0,0,123,123,0,10,0,255,254,10,0,0,0
0,0,25,5,0,0,0,0,1,1,0,10,0,225,85,3,0,0,0
280,0,17,9,283618,0,0,0,2,2,0,10,0,4,10,10,10,0,0
0,0,47,1,0,0,0,0,148,16,10,1,1,255,16,1,0,10,10
0,1,42,9,115,0,0,0,13,13,0,10,0,244,13,0,1,1,0
0,0,21,9,349,884,0,1,8,13,0,10,0,255,255,10,0,0,0
0,0,52,9,16550,338,0,1,1,1,0,10,0,224,142,6,0,0,0
0,0,47,5,0,0,0,0,224,10,0,0,1,255,10,0,0,0,0
0,0,21,9,211,124,0,1,4,7,0,10,0,65,255,10,0,0,0
0,0,65,1,0,0,0,0,234,2,10,0,1,255,2,0,0,10,10
0,0,42,1,0,0,0,0,398,1,8,0,10,255,1,0,0,9,10
0,0,21,9,340,283,0,1,5,5,0,10,0,255,232,9,0,0,0
0,0,21,9,273,18347,0,1,6,9,0,10,0,42,255,10,0,0,0
0,0,42,1,0,0,0,0,477,1,9,0,10,255,1,0,0,9,10
0,0,47,1,0,0,0,0,216,11,10,0,1,255,11,0,0,10,10
0,0,47,5,0,0,0,0,178,13,0,1,1,255,13,0,0,0,0
0,1,42,9,1,1,0,0,370,1,0,0,10,255,1,0,10,0,0
0,1,9,9,36,0,0,0,10,11,0,10,0,49,49,10,10,0,0
0,0,52,5,0,0,0,0,183,1,0,0,1,255,1,0,0,0,0
0,0,47,1,0,0,0,0,2,1,10,5,10,255,1,0,5,5,10
